airline,confirmedDate,destination,forwarderCode,origin,status,tenant
XX,12.12.2019,ADL,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,LGW,CONFIRMED,XX
XX,06.07.2019,CRK,FFF,CJB,CONFIRMED,XX
XX,06.07.2019,MNL,FFF,BSR,CONFIRMED,XX
XX,06.07.2019,PEK,FFF,KWI,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,HKT,CONFIRMED,XX
XX,30.10.2019,AGT,FFF,ORD,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,IAD,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,JFK,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,LHR,CONFIRMED,XX
XX,16.03.2020,HAN,FFF,MAD,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,FLL,CONFIRMED,XX
XX,10.01.2020,SYD,FFF,LNZ,CONFIRMED,XX
XX,16.01.2020,ZRH,FFF,IST,CONFIRMED,XX
XX,22.09.2019,VIE,FFF,AMS,CONFIRMED,XX
XX,06.07.2019,DUS,FFF,TRV,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,DUR,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,PVG,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,ALG,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,NCL,FFF,HAN,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,EBB,CONFIRMED,XX
XX,06.07.2019,STN,FFF,ACC,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,ICN,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,WAW,FFF,ISB,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,MAA,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,MUC,CONFIRMED,XX
XX,06.07.2019,LHR,FFF,GIG,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,FLL,CONFIRMED,XX
XX,22.09.2019,GRU,FFF,AMS,CONFIRMED,XX
XX,06.07.2019,KWI,FFF,PER,CONFIRMED,XX
XX,06.07.2019,TRV,FFF,CDG,CONFIRMED,XX
XX,06.07.2019,HND,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,LUN,FFF,OPO,CONFIRMED,XX
XX,10.01.2020,DEL,FFF,LNZ,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,ACC,CONFIRMED,XX
XX,06.07.2019,MAA,FFF,TUN,CONFIRMED,XX
XX,07.07.2019,GOT,FFF,JIB,CONFIRMED,XX
XX,12.12.2019,SYD,FFF,NCE,CONFIRMED,XX
XX,06.07.2019,ICN,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,NBO,CONFIRMED,XX
XX,06.07.2019,BCN,FFF,HAN,CONFIRMED,XX
XX,06.07.2019,HKT,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,COK,CONFIRMED,XX
XX,06.07.2019,LED,FFF,ALG,CONFIRMED,XX
XX,06.07.2019,CMB,FFF,BKK,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,AMD,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,IKA,FFF,WAW,CONFIRMED,XX
XX,29.07.2019,LHR,FFF,MEL,CONFIRMED,XX
XX,29.07.2019,MED,FFF,MEL,CONFIRMED,XX
XX,04.03.2020,DMM,FFF,PEN,CONFIRMED,XX
XX,06.07.2019,LYS,FFF,HEL,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,CMB,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,LIS,CONFIRMED,XX
XX,06.07.2019,UIO,FFF,BLQ,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,CPT,CONFIRMED,XX
XX,06.07.2019,DXB,FFF,ATL,CONFIRMED,XX
XX,10.01.2020,GRZ,FFF,LED,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,CCU,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,MRU,CONFIRMED,XX
XX,12.12.2019,MXP,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,ZAG,CONFIRMED,XX
XX,14.02.2020,LHR,FFF,OSL,CONFIRMED,XX
XX,22.07.2019,BSR,FFF,CMN,CONFIRMED,XX
XX,25.02.2020,SZG,FFF,SFO,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,CGO,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,IKA,FFF,HND,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,MUX,CONFIRMED,XX
XX,06.07.2019,OUA,FFF,AKL,CONFIRMED,XX
XX,06.07.2019,MUX,FFF,PVG,CONFIRMED,XX
XX,14.02.2020,OSL,FFF,MRU,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,LYS,CONFIRMED,XX
XX,06.07.2019,DXB,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,EWR,FFF,HEL,CONFIRMED,XX
XX,06.07.2019,ABV,FFF,VIE,CONFIRMED,XX
XX,14.11.2019,DAC,FFF,DUR,CONFIRMED,XX
XX,14.11.2019,TUN,FFF,CPH,CONFIRMED,XX
XX,06.07.2019,LIS,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,PRG,FFF,MXP,CONFIRMED,XX
XX,06.07.2019,MST,FFF,MXP,CONFIRMED,XX
XX,06.07.2019,LCA,FFF,CCJ,CONFIRMED,XX
XX,14.11.2019,DAC,FFF,CRK,CONFIRMED,XX
XX,06.07.2019,DMM,FFF,ABV,CONFIRMED,XX
XX,06.07.2019,NBO,FFF,IST,CONFIRMED,XX
XX,06.07.2019,BOS,FFF,KHI,CONFIRMED,XX
XX,06.07.2019,DOH,FFF,MXP,CONFIRMED,XX
XX,22.07.2019,CMN,FFF,PEW,CONFIRMED,XX
XX,22.07.2019,AKL,FFF,CMN,CONFIRMED,XX
XX,10.01.2020,LHE,FFF,GRZ,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,BCN,CONFIRMED,XX
XX,10.01.2020,JNB,FFF,LNZ,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,SAW,CONFIRMED,XX
XX,06.07.2019,KWI,FFF,EWR,CONFIRMED,XX
XX,06.07.2019,RGN,FFF,BLL,CONFIRMED,XX
XX,23.01.2020,STN,FFF,DME,CONFIRMED,XX
XX,06.07.2019,LUN,FFF,BSL,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,DUR,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,BNE,CONFIRMED,XX
XX,06.07.2019,HND,FFF,CAN,CONFIRMED,XX
XX,06.07.2019,CCU,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,MRU,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,ALG,FFF,HND,CONFIRMED,XX
XX,06.07.2019,DEL,FFF,DUR,CONFIRMED,XX
XX,06.07.2019,RGN,FFF,CJB,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,IAH,FFF,LHE,CONFIRMED,XX
XX,06.07.2019,CKY,FFF,DAR,CONFIRMED,XX
XX,25.02.2020,DAC,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,HAM,FFF,CGK,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,JNB,CONFIRMED,XX
XX,06.07.2019,IAH,FFF,MAN,CONFIRMED,XX
XX,06.07.2019,BUD,FFF,PER,CONFIRMED,XX
XX,06.07.2019,EZE,FFF,BNE,CONFIRMED,XX
XX,06.07.2019,NRT,FFF,UIO,CONFIRMED,XX
XX,25.10.2019,YYZ,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,BHX,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,MLE,FFF,SKT,CONFIRMED,XX
XX,06.07.2019,LCA,FFF,MRU,CONFIRMED,XX
XX,04.03.2020,PRG,FFF,PEN,CONFIRMED,XX
XX,06.07.2019,OPO,FFF,FLL,CONFIRMED,XX
XX,06.07.2019,LUN,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,DPS,CONFIRMED,XX
XX,06.07.2019,CRK,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,SIN,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,KBP,FFF,MRU,CONFIRMED,XX
XX,06.07.2019,SGN,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,LHR,CONFIRMED,XX
XX,10.01.2020,SHJ,FFF,LNZ,CONFIRMED,XX
XX,06.07.2019,SEZ,FFF,CHC,CONFIRMED,XX
XX,25.10.2019,YYZ,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,IAH,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,CCU,FFF,SKT,CONFIRMED,XX
XX,29.07.2019,GVA,FFF,MEL,CONFIRMED,XX
XX,06.07.2019,INC,FFF,VIE,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,ABJ,CONFIRMED,XX
XX,14.02.2020,AMM,FFF,OSL,CONFIRMED,XX
XX,22.09.2019,BNE,FFF,AMS,CONFIRMED,XX
XX,06.07.2019,DSS,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,MED,FFF,BLR,CONFIRMED,XX
XX,25.10.2019,JFK,FFF,SIN,CONFIRMED,XX
XX,06.07.2019,KBP,FFF,CPT,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,CAI,CONFIRMED,XX
XX,06.07.2019,LAX,FFF,CGK,CONFIRMED,XX
XX,06.07.2019,BLR,FFF,GIG,CONFIRMED,XX
XX,14.11.2019,MED,FFF,DAC,CONFIRMED,XX
XX,06.07.2019,SGN,FFF,NRT,CONFIRMED,XX
XX,06.07.2019,ATH,FFF,BCN,CONFIRMED,XX
XX,22.07.2019,EDI,FFF,CMN,CONFIRMED,XX
XX,06.07.2019,PER,FFF,CRK,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,ATH,CONFIRMED,XX
XX,06.07.2019,HYD,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,CCJ,FFF,LHR,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,YYZ,CONFIRMED,XX
XX,06.07.2019,AGT,FFF,TUN,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,MCT,CONFIRMED,XX
XX,06.07.2019,ABV,FFF,BSL,CONFIRMED,XX
XX,25.10.2019,GLA,FFF,DUB,CONFIRMED,XX
XX,06.07.2019,SHJ,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,NBO,FFF,MED,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,SFO,FFF,COK,CONFIRMED,XX
XX,06.07.2019,ZAZ,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,SGN,FFF,BHX,CONFIRMED,XX
XX,06.07.2019,NCL,FFF,MLE,CONFIRMED,XX
XX,06.07.2019,BOS,FFF,ZAG,CONFIRMED,XX
XX,12.12.2019,YYZ,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,LCK,CONFIRMED,XX
XX,06.07.2019,LCA,FFF,GVA,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,MCO,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,CCU,CONFIRMED,XX
XX,06.07.2019,BCN,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,EZE,CONFIRMED,XX
XX,06.07.2019,MUC,FFF,BLQ,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,AMD,CONFIRMED,XX
XX,30.10.2019,EBB,FFF,ORD,CONFIRMED,XX
XX,25.02.2020,BOS,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,PER,FFF,EZE,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,STN,CONFIRMED,XX
XX,06.07.2019,IAD,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,SCL,FFF,DSS,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,MED,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,PRG,CONFIRMED,XX
XX,29.07.2019,TUN,FFF,MEL,CONFIRMED,XX
XX,10.01.2020,GRZ,FFF,MED,CONFIRMED,XX
XX,06.07.2019,COK,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,UIO,FFF,BSL,CONFIRMED,XX
XX,28.07.2019,FRA,FFF,NCL,CONFIRMED,XX
XX,06.07.2019,SAW,FFF,BHX,CONFIRMED,XX
XX,06.07.2019,CHC,FFF,CDG,CONFIRMED,XX
XX,23.01.2020,ADD,FFF,DME,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,MAA,FFF,TPE,CONFIRMED,XX
XX,06.07.2019,CAI,FFF,BOM,CONFIRMED,XX
XX,06.07.2019,MXP,FFF,GVA,CONFIRMED,XX
XX,06.07.2019,EZE,FFF,MRU,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,CGK,FFF,MXP,CONFIRMED,XX
XX,16.01.2020,CGO,FFF,ZRH,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,NRT,CONFIRMED,XX
XX,06.07.2019,OPO,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,MST,FFF,BOS,CONFIRMED,XX
XX,06.07.2019,CCJ,FFF,GRU,CONFIRMED,XX
XX,06.07.2019,CRK,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,EBL,FFF,ARN,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,ALG,FFF,AMD,CONFIRMED,XX
XX,06.07.2019,HKG,FFF,EBL,CONFIRMED,XX
XX,06.07.2019,CAN,FFF,DXB,CONFIRMED,XX
XX,25.10.2019,YYZ,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,IST,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,LOS,CONFIRMED,XX
XX,06.07.2019,KUL,FFF,CGO,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,EWR,CONFIRMED,XX
XX,14.02.2020,ZAG,FFF,OSL,CONFIRMED,XX
XX,06.07.2019,DMM,FFF,CDG,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,BHX,CONFIRMED,XX
XX,28.07.2019,PVG,FFF,FRA,CONFIRMED,XX
XX,14.11.2019,ATH,FFF,DAC,CONFIRMED,XX
XX,06.07.2019,CHC,FFF,KUL,CONFIRMED,XX
XX,06.07.2019,BCN,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,HND,FFF,DSS,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,KUL,CONFIRMED,XX
XX,16.01.2020,MAA,FFF,ZRH,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,ALG,CONFIRMED,XX
XX,06.03.2020,MLE,FFF,BAH,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,COK,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,DXB,FFF,LHE,CONFIRMED,XX
XX,06.07.2019,BOM,FFF,GLA,CONFIRMED,XX
XX,23.01.2020,DME,FFF,RGN,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,BLR,CONFIRMED,XX
XX,06.07.2019,MNL,FFF,SIN,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,EBL,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,KHI,CONFIRMED,XX
XX,06.07.2019,JED,FFF,LCA,CONFIRMED,XX
XX,12.12.2019,HAM,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,MCT,FFF,EZE,CONFIRMED,XX
XX,20.03.2020,BSL,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,DUS,FFF,CEB,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,HKG,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,BKK,CONFIRMED,XX
XX,06.07.2019,ATL,FFF,JNB,CONFIRMED,XX
XX,06.07.2019,SHJ,FFF,COK,CONFIRMED,XX
XX,25.10.2019,DUS,FFF,DUB,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,OPO,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,WAW,CONFIRMED,XX
XX,06.07.2019,ATL,FFF,HND,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,JED,CONFIRMED,XX
XX,06.07.2019,COK,FFF,MST,CONFIRMED,XX
XX,20.03.2020,CGK,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,ADD,FFF,ADL,CONFIRMED,XX
XX,06.07.2019,EBB,FFF,TRV,CONFIRMED,XX
XX,14.11.2019,GVA,FFF,CPH,CONFIRMED,XX
XX,06.07.2019,BLR,FFF,HEL,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,BOM,CONFIRMED,XX
XX,06.07.2019,ABV,FFF,BRU,CONFIRMED,XX
XX,14.02.2020,LCA,FFF,OSL,CONFIRMED,XX
XX,25.10.2019,DUB,FFF,LCK,CONFIRMED,XX
XX,06.07.2019,EDI,FFF,EZE,CONFIRMED,XX
XX,06.07.2019,NRT,FFF,EBB,CONFIRMED,XX
XX,22.07.2019,CAN,FFF,CMN,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,SFO,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,PEW,CONFIRMED,XX
XX,06.07.2019,VCE,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,AMD,FFF,HAN,CONFIRMED,XX
XX,25.02.2020,MCT,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,ARN,CONFIRMED,XX
XX,06.07.2019,CMB,FFF,LCA,CONFIRMED,XX
XX,14.11.2019,KRT,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,LCA,FFF,LHE,CONFIRMED,XX
XX,06.07.2019,BLR,FFF,SHJ,CONFIRMED,XX
XX,14.02.2020,OSL,FFF,CGP,CONFIRMED,XX
XX,25.10.2019,JFK,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,JNB,FFF,PRG,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,MUX,FFF,DXB,CONFIRMED,XX
XX,28.07.2019,JNB,FFF,FRA,CONFIRMED,XX
XX,06.07.2019,CGO,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,MED,FFF,SCL,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,EZE,CONFIRMED,XX
XX,20.03.2020,KHI,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,PNH,CONFIRMED,XX
XX,06.07.2019,IAD,FFF,TPE,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,HAM,CONFIRMED,XX
XX,06.07.2019,PVG,FFF,HKG,CONFIRMED,XX
XX,06.07.2019,ATH,FFF,BOS,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,ACC,CONFIRMED,XX
XX,06.07.2019,GIG,FFF,AMM,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,PER,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,LAD,CONFIRMED,XX
XX,14.11.2019,CRK,FFF,CPH,CONFIRMED,XX
XX,06.07.2019,SAW,FFF,HAM,CONFIRMED,XX
XX,06.07.2019,COK,FFF,SKT,CONFIRMED,XX
XX,06.07.2019,TPE,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,DXB,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,SCL,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,BKK,FFF,BSL,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,NCL,CONFIRMED,XX
XX,06.07.2019,MNL,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,EBL,CONFIRMED,XX
XX,25.02.2020,BHX,FFF,SZG,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,EDI,CONFIRMED,XX
XX,14.11.2019,CGP,FFF,ZAZ,CONFIRMED,XX
XX,06.07.2019,MAA,FFF,JNB,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,LHR,CONFIRMED,XX
XX,06.07.2019,SFO,FFF,SGN,CONFIRMED,XX
XX,06.07.2019,NRT,FFF,CAI,CONFIRMED,XX
XX,06.07.2019,ARN,FFF,DAR,CONFIRMED,XX
XX,06.07.2019,TPE,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,VCE,CONFIRMED,XX
XX,06.07.2019,MCO,FFF,VCE,CONFIRMED,XX
XX,06.07.2019,MCT,FFF,KWI,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,ISB,CONFIRMED,XX
XX,06.07.2019,OUA,FFF,DXB,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,SFO,CONFIRMED,XX
XX,06.07.2019,WAW,FFF,DMM,CONFIRMED,XX
XX,06.07.2019,HND,FFF,MAA,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,CAN,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,CGO,CONFIRMED,XX
XX,06.07.2019,HKG,FFF,AUH,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,LUN,CONFIRMED,XX
XX,22.09.2019,LGW,FFF,AMS,CONFIRMED,XX
XX,06.03.2020,BAH,FFF,LCK,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,KUL,CONFIRMED,XX
XX,06.07.2019,KWI,FFF,AGT,CONFIRMED,XX
XX,20.03.2020,SCL,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,HAM,CONFIRMED,XX
XX,25.02.2020,DWC,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,MXP,FFF,HEL,CONFIRMED,XX
XX,06.07.2019,CHC,FFF,EZE,CONFIRMED,XX
XX,14.11.2019,CGP,FFF,BHX,CONFIRMED,XX
XX,14.11.2019,HEL,FFF,CPH,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,BHX,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,SEZ,CONFIRMED,XX
XX,06.07.2019,BLQ,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,ABV,CONFIRMED,XX
XX,06.07.2019,LUN,FFF,LOS,CONFIRMED,XX
XX,06.07.2019,BOS,FFF,DEL,CONFIRMED,XX
XX,07.07.2019,GOT,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,LED,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,ALG,FFF,MCT,CONFIRMED,XX
XX,06.07.2019,CGO,FFF,JFK,CONFIRMED,XX
XX,06.07.2019,MRU,FFF,JNB,CONFIRMED,XX
XX,06.07.2019,DMM,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,HAN,CONFIRMED,XX
XX,06.07.2019,COK,FFF,BOS,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,BSL,CONFIRMED,XX
XX,06.07.2019,MED,FFF,CAI,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,SEA,CONFIRMED,XX
XX,06.07.2019,CGK,FFF,EBL,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,KHI,CONFIRMED,XX
XX,25.02.2020,SZG,FFF,CEB,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,BKK,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,STN,CONFIRMED,XX
XX,06.07.2019,DSS,FFF,EBL,CONFIRMED,XX
XX,06.07.2019,MAA,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,MHD,CONFIRMED,XX
XX,25.02.2020,SZG,FFF,IAD,CONFIRMED,XX
XX,06.07.2019,LUN,FFF,HND,CONFIRMED,XX
XX,06.07.2019,FLL,FFF,MNL,CONFIRMED,XX
XX,30.10.2019,WAW,FFF,ORD,CONFIRMED,XX
XX,06.07.2019,SCL,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,ABJ,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,SIN,FFF,HYD,CONFIRMED,XX
XX,06.07.2019,PEK,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,IAD,FFF,MHD,CONFIRMED,XX
XX,06.07.2019,LED,FFF,IST,CONFIRMED,XX
XX,06.07.2019,SCL,FFF,MMX,CONFIRMED,XX
XX,06.07.2019,CGK,FFF,ZAG,CONFIRMED,XX
XX,14.11.2019,MMX,FFF,KRT,CONFIRMED,XX
XX,06.07.2019,GLA,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,STN,FFF,BUD,CONFIRMED,XX
XX,25.10.2019,DUB,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,BSR,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,PVG,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,EZE,CONFIRMED,XX
XX,06.07.2019,SHJ,FFF,ZAZ,CONFIRMED,XX
XX,06.07.2019,MXP,FFF,CEB,CONFIRMED,XX
XX,06.07.2019,HAM,FFF,SAW,CONFIRMED,XX
XX,04.03.2020,LIS,FFF,PEN,CONFIRMED,XX
XX,14.02.2020,KHI,FFF,OSL,CONFIRMED,XX
XX,20.03.2020,AUH,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,CHC,FFF,JNB,CONFIRMED,XX
XX,28.07.2019,AGT,FFF,FRA,CONFIRMED,XX
XX,06.07.2019,MST,FFF,BEY,CONFIRMED,XX
XX,20.03.2020,ARN,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,GIG,FFF,DMM,CONFIRMED,XX
XX,06.07.2019,BSR,FFF,IKA,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,AKL,CONFIRMED,XX
XX,06.07.2019,NCL,FFF,HEL,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,AMM,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,ATH,CONFIRMED,XX
XX,06.07.2019,AKL,FFF,EBL,CONFIRMED,XX
XX,25.02.2020,SZG,FFF,AUH,CONFIRMED,XX
XX,06.07.2019,TUN,FFF,RGN,CONFIRMED,XX
XX,12.12.2019,ABV,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,PRG,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,OUA,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,BOM,CONFIRMED,XX
XX,06.07.2019,SCL,FFF,NRT,CONFIRMED,XX
XX,06.07.2019,AGT,FFF,PRG,CONFIRMED,XX
XX,06.07.2019,TRV,FFF,MCT,CONFIRMED,XX
XX,25.10.2019,JFK,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,ATH,FFF,SEZ,CONFIRMED,XX
XX,06.07.2019,ARN,FFF,NBO,CONFIRMED,XX
XX,14.11.2019,CDG,FFF,DAC,CONFIRMED,XX
XX,14.11.2019,WAW,FFF,CGP,CONFIRMED,XX
