airline,confirmedDate,destination,forwarderCode,origin,status,tenant
XX,06.07.2019,DWC,GGG,DUR,CONFIRMED,XX
XX,06.07.2019,BSL,GGG,DWC,CONFIRMED,XX
XX,06.03.2020,BAH,GGG,KAN,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,HND,GGG,AGT,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,BHX,CONFIRMED,XX
XX,16.01.2020,NBO,GGG,ZRH,CONFIRMED,XX
XX,06.07.2019,HKG,GGG,OUA,CONFIRMED,XX
XX,06.07.2019,IST,GGG,HAN,CONFIRMED,XX
XX,25.10.2019,YYZ,GGG,LIS,CONFIRMED,XX
XX,25.02.2020,ZRH,GGG,SZG,CONFIRMED,XX
XX,06.07.2019,MCT,GGG,WAW,CONFIRMED,XX
XX,16.01.2020,MCO,GGG,ZRH,CONFIRMED,XX
XX,06.07.2019,STN,GGG,EZE,CONFIRMED,XX
XX,06.07.2019,MED,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,HND,GGG,ZAZ,CONFIRMED,XX
XX,06.07.2019,AMD,GGG,MEX,CONFIRMED,XX
XX,25.10.2019,IAD,GGG,DUB,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,MCO,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,UIO,GGG,SFO,CONFIRMED,XX
XX,06.07.2019,RGN,GGG,MCO,CONFIRMED,XX
XX,06.07.2019,DPS,GGG,DXB,CONFIRMED,XX
XX,06.07.2019,PVG,GGG,BOS,CONFIRMED,XX
XX,06.07.2019,SHJ,GGG,VCP,CONFIRMED,XX
XX,29.07.2019,IAD,GGG,MEL,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,AMD,CONFIRMED,XX
XX,23.01.2020,TUN,GGG,DME,CONFIRMED,XX
XX,06.07.2019,CMB,GGG,ADL,CONFIRMED,XX
XX,14.11.2019,KRT,GGG,BKK,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,SIN,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,MXP,CONFIRMED,XX
XX,06.07.2019,COK,GGG,MCO,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,CAN,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,MST,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,GVA,CONFIRMED,XX
XX,16.03.2020,PVG,GGG,MAD,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,KUL,CONFIRMED,XX
XX,06.07.2019,IKA,GGG,LAX,CONFIRMED,XX
XX,06.07.2019,AUH,GGG,UIO,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,LLW,CONFIRMED,XX
XX,06.07.2019,MAA,GGG,AKL,CONFIRMED,XX
XX,06.07.2019,BGW,GGG,ACC,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,SIN,CONFIRMED,XX
XX,06.07.2019,MUC,GGG,WAW,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,IAD,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,KIX,CONFIRMED,XX
XX,06.07.2019,AKL,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,HKG,CONFIRMED,XX
XX,06.07.2019,FLL,GGG,COK,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,CAN,CONFIRMED,XX
XX,06.07.2019,DEL,GGG,MLA,CONFIRMED,XX
XX,06.07.2019,MST,GGG,KUL,CONFIRMED,XX
XX,23.01.2020,LIS,GGG,DME,CONFIRMED,XX
XX,14.02.2020,OSL,GGG,PEW,CONFIRMED,XX
XX,06.07.2019,VIE,GGG,BSL,CONFIRMED,XX
XX,06.07.2019,JIB,GGG,ABJ,CONFIRMED,XX
XX,06.07.2019,GIG,GGG,SIN,CONFIRMED,XX
XX,14.11.2019,NRT,GGG,DAC,CONFIRMED,XX
XX,07.07.2019,GOT,GGG,VIE,CONFIRMED,XX
XX,06.07.2019,NCE,GGG,BRU,CONFIRMED,XX
XX,06.07.2019,ADL,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,HRE,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,CCJ,GGG,KBP,CONFIRMED,XX
XX,28.07.2019,RGN,GGG,FRA,CONFIRMED,XX
XX,06.07.2019,CGK,GGG,BLL,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,NBO,CONFIRMED,XX
XX,20.03.2020,DFW,GGG,AUH,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,DUR,CONFIRMED,XX
XX,04.03.2020,INC,GGG,PEN,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,DPS,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,STN,CONFIRMED,XX
XX,06.07.2019,CEB,GGG,CDG,CONFIRMED,XX
XX,06.07.2019,TRV,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,MST,GGG,ZAG,CONFIRMED,XX
XX,25.10.2019,LCK,GGG,DUB,CONFIRMED,XX
XX,06.07.2019,PEW,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,UIO,GGG,AUH,CONFIRMED,XX
XX,14.11.2019,CGP,GGG,DOH,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,CCJ,CONFIRMED,XX
XX,06.07.2019,ACC,GGG,LCK,CONFIRMED,XX
XX,14.11.2019,KHI,GGG,KRT,CONFIRMED,XX
XX,06.07.2019,LHR,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,PER,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,SKT,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,BSR,GGG,TRV,CONFIRMED,XX
XX,06.07.2019,CDG,GGG,DXB,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,CGO,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,MRU,GGG,KBP,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,IST,CONFIRMED,XX
XX,23.01.2020,DME,GGG,KWI,CONFIRMED,XX
XX,22.09.2019,AMS,GGG,BLR,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,ALG,CONFIRMED,XX
XX,06.07.2019,SKT,GGG,CGO,CONFIRMED,XX
XX,06.07.2019,BCN,GGG,NGO,CONFIRMED,XX
XX,14.11.2019,ADD,GGG,DAC,CONFIRMED,XX
XX,06.07.2019,NGO,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,TUN,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,SHJ,CONFIRMED,XX
XX,29.07.2019,BCN,GGG,MEL,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,LCA,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,LAX,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,LHE,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,CEB,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,SKT,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,ICN,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,CJB,GGG,EZE,CONFIRMED,XX
XX,06.07.2019,CJB,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,MLA,GGG,JIB,CONFIRMED,XX
XX,06.07.2019,JED,GGG,GRU,CONFIRMED,XX
XX,06.07.2019,IST,GGG,LIS,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,FLL,CONFIRMED,XX
XX,06.07.2019,AMM,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,NRT,GGG,SHJ,CONFIRMED,XX
XX,06.07.2019,MUC,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,BKK,GGG,BRU,CONFIRMED,XX
XX,25.10.2019,COK,GGG,YYZ,CONFIRMED,XX
XX,06.07.2019,KAN,GGG,BGW,CONFIRMED,XX
XX,06.07.2019,BGW,GGG,DEL,CONFIRMED,XX
XX,14.11.2019,AUH,GGG,CGP,CONFIRMED,XX
XX,06.03.2020,ADL,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,LLW,GGG,ALG,CONFIRMED,XX
XX,25.10.2019,JFK,GGG,HYD,CONFIRMED,XX
XX,06.07.2019,GIG,GGG,NGO,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,OPO,CONFIRMED,XX
XX,06.07.2019,MCT,GGG,RGN,CONFIRMED,XX
XX,07.07.2019,GOT,GGG,AMM,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,ADL,CONFIRMED,XX
XX,06.07.2019,MST,GGG,EDI,CONFIRMED,XX
XX,06.07.2019,CGK,GGG,LAX,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,JIB,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,VCE,CONFIRMED,XX
XX,06.07.2019,JED,GGG,HKT,CONFIRMED,XX
XX,22.07.2019,HKT,GGG,CMN,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,CCJ,CONFIRMED,XX
XX,06.07.2019,GIG,GGG,MRU,CONFIRMED,XX
XX,06.07.2019,AGT,GGG,ALG,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,SHJ,CONFIRMED,XX
XX,06.07.2019,KAN,GGG,DAR,CONFIRMED,XX
XX,06.07.2019,LUN,GGG,DWC,CONFIRMED,XX
XX,06.07.2019,HND,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,MCT,GGG,HKG,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,ATH,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,DUS,CONFIRMED,XX
XX,06.07.2019,BLQ,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,INC,GGG,CRK,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,CGK,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,EZE,CONFIRMED,XX
XX,23.01.2020,DME,GGG,DAR,CONFIRMED,XX
XX,14.11.2019,CGP,GGG,ZAG,CONFIRMED,XX
XX,06.07.2019,DOH,GGG,MCT,CONFIRMED,XX
XX,06.07.2019,KIX,GGG,MLE,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,CCU,CONFIRMED,XX
XX,07.07.2019,PEW,GGG,GOT,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,ZAG,CONFIRMED,XX
XX,28.07.2019,FRA,GGG,ADD,CONFIRMED,XX
XX,06.07.2019,CRK,GGG,CHC,CONFIRMED,XX
XX,06.07.2019,MLA,GGG,BNE,CONFIRMED,XX
XX,25.10.2019,JFK,GGG,CJB,CONFIRMED,XX
XX,12.12.2019,MEX,GGG,SYD,CONFIRMED,XX
XX,06.07.2019,HEL,GGG,CAN,CONFIRMED,XX
XX,06.07.2019,LAD,GGG,DEL,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,FLL,CONFIRMED,XX
XX,06.07.2019,JED,GGG,MCO,CONFIRMED,XX
XX,06.07.2019,NRT,GGG,ADL,CONFIRMED,XX
XX,06.07.2019,MRU,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,KBP,GGG,CRK,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,SKT,CONFIRMED,XX
XX,06.07.2019,BSR,GGG,HKG,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,IAD,CONFIRMED,XX
XX,06.07.2019,AKL,GGG,NCL,CONFIRMED,XX
XX,06.07.2019,LED,GGG,LIS,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,CHC,CONFIRMED,XX
XX,06.07.2019,ALG,GGG,BSR,CONFIRMED,XX
XX,25.10.2019,ISB,GGG,DUB,CONFIRMED,XX
XX,06.07.2019,DPS,GGG,EBL,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,MNL,CONFIRMED,XX
XX,14.02.2020,MST,GGG,OSL,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,BRU,CONFIRMED,XX
XX,07.07.2019,ATH,GGG,GOT,CONFIRMED,XX
XX,06.07.2019,DUR,GGG,IKA,CONFIRMED,XX
XX,06.07.2019,LHE,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,ADL,GGG,LIS,CONFIRMED,XX
XX,06.07.2019,ALG,GGG,DEL,CONFIRMED,XX
XX,10.01.2020,SKT,GGG,GRZ,CONFIRMED,XX
XX,06.07.2019,LHE,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,IST,CONFIRMED,XX
XX,06.07.2019,RGN,GGG,LAD,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,LAX,CONFIRMED,XX
XX,06.07.2019,LAD,GGG,BOS,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,FLL,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,SCL,GGG,HEL,CONFIRMED,XX
XX,23.01.2020,KRT,GGG,DME,CONFIRMED,XX
XX,06.07.2019,KWI,GGG,COK,CONFIRMED,XX
XX,06.07.2019,ADD,GGG,LYS,CONFIRMED,XX
XX,06.07.2019,CDG,GGG,CRK,CONFIRMED,XX
XX,06.07.2019,LLW,GGG,MUX,CONFIRMED,XX
XX,06.07.2019,BLL,GGG,BRU,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,HAN,CONFIRMED,XX
XX,22.07.2019,MLE,GGG,CMN,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,GLA,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,LLW,CONFIRMED,XX
XX,06.07.2019,CAN,GGG,SCL,CONFIRMED,XX
XX,14.11.2019,CGP,GGG,LOS,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,DMM,CONFIRMED,XX
XX,06.07.2019,MEX,GGG,DAR,CONFIRMED,XX
XX,06.07.2019,MXP,GGG,CJB,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,DAR,CONFIRMED,XX
XX,06.07.2019,ACC,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,IST,CONFIRMED,XX
XX,06.07.2019,CAI,GGG,DUR,CONFIRMED,XX
XX,06.07.2019,DWC,GGG,MMX,CONFIRMED,XX
XX,06.07.2019,NCL,GGG,MLA,CONFIRMED,XX
XX,06.07.2019,MXP,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,SFO,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,KAN,CONFIRMED,XX
XX,06.07.2019,PER,GGG,STN,CONFIRMED,XX
XX,06.07.2019,GIG,GGG,HND,CONFIRMED,XX
XX,06.07.2019,AMM,GGG,PEW,CONFIRMED,XX
XX,06.07.2019,IST,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,KBP,GGG,TPE,CONFIRMED,XX
XX,06.07.2019,BUD,GGG,MLA,CONFIRMED,XX
XX,12.12.2019,RUH,GGG,IAH,CONFIRMED,XX
XX,06.07.2019,TPE,GGG,KIX,CONFIRMED,XX
XX,06.07.2019,GRU,GGG,BNE,CONFIRMED,XX
XX,06.07.2019,DEL,GGG,BLL,CONFIRMED,XX
XX,06.07.2019,BSR,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,LAD,GGG,BCN,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,TRV,CONFIRMED,XX
XX,16.03.2020,HYD,GGG,MAD,CONFIRMED,XX
XX,06.07.2019,ICN,GGG,ADL,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,FLL,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,SAW,CONFIRMED,XX
XX,14.11.2019,DWC,GGG,DAC,CONFIRMED,XX
XX,06.07.2019,DAR,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,NCL,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,HEL,GGG,MEX,CONFIRMED,XX
XX,14.11.2019,CGK,GGG,KRT,CONFIRMED,XX
XX,06.07.2019,HEL,GGG,JED,CONFIRMED,XX
XX,06.07.2019,RGN,GGG,CGK,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,BRU,CONFIRMED,XX
XX,14.11.2019,PER,GGG,DAC,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,EBL,CONFIRMED,XX
XX,25.10.2019,DUB,GGG,CHC,CONFIRMED,XX
XX,14.11.2019,ORD,GGG,CGP,CONFIRMED,XX
XX,20.03.2020,DFW,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,LYS,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,PNH,CONFIRMED,XX
XX,25.02.2020,LCK,GGG,SZG,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,NCL,CONFIRMED,XX
XX,06.07.2019,BCN,GGG,SEA,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,JFK,CONFIRMED,XX
XX,29.07.2019,EZE,GGG,MEL,CONFIRMED,XX
XX,06.07.2019,SKT,GGG,HAN,CONFIRMED,XX
XX,25.02.2020,SIN,GGG,SZG,CONFIRMED,XX
XX,06.07.2019,UIO,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,TUN,CONFIRMED,XX
XX,07.07.2019,CJB,GGG,GOT,CONFIRMED,XX
XX,06.07.2019,IST,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,MUX,GGG,CAI,CONFIRMED,XX
XX,06.07.2019,LAD,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,SEZ,GGG,CAN,CONFIRMED,XX
XX,06.07.2019,DPS,GGG,CCU,CONFIRMED,XX
XX,06.07.2019,IKA,GGG,MXP,CONFIRMED,XX
XX,06.07.2019,ICN,GGG,JNB,CONFIRMED,XX
XX,06.07.2019,INC,GGG,DAR,CONFIRMED,XX
XX,06.07.2019,COK,GGG,DMM,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,CPT,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,AUH,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,ZAZ,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,MMX,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,INC,CONFIRMED,XX
XX,06.07.2019,MCO,GGG,CAI,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,VIE,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,DEL,CONFIRMED,XX
XX,16.01.2020,DOH,GGG,ZRH,CONFIRMED,XX
XX,06.07.2019,AKL,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,MRU,GGG,LGW,CONFIRMED,XX
XX,06.07.2019,DWC,GGG,FLL,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,LGW,CONFIRMED,XX
XX,06.07.2019,CDG,GGG,IKA,CONFIRMED,XX
XX,06.07.2019,SCL,GGG,MRU,CONFIRMED,XX
XX,29.07.2019,SHJ,GGG,MEL,CONFIRMED,XX
XX,06.07.2019,TUN,GGG,ARN,CONFIRMED,XX
XX,06.07.2019,AMD,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,DPS,CONFIRMED,XX
XX,12.12.2019,SGN,GGG,RUH,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,BRU,CONFIRMED,XX
XX,12.12.2019,CAI,GGG,SYD,CONFIRMED,XX
XX,06.07.2019,KAN,GGG,CAN,CONFIRMED,XX
XX,22.09.2019,AMS,GGG,JED,CONFIRMED,XX
XX,16.01.2020,ZRH,GGG,GRU,CONFIRMED,XX
XX,06.07.2019,AGT,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,CJB,CONFIRMED,XX
XX,25.02.2020,DUR,GGG,SZG,CONFIRMED,XX
XX,10.01.2020,LNZ,GGG,CGP,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,ATL,CONFIRMED,XX
XX,25.10.2019,JFK,GGG,EZE,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,LOS,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,NCL,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,MAN,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,KAN,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,HND,CONFIRMED,XX
XX,06.07.2019,JNB,GGG,PXX,CONFIRMED,XX
XX,06.07.2019,HKG,GGG,KUL,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,MED,CONFIRMED,XX
XX,06.07.2019,DPS,GGG,LCA,CONFIRMED,XX
XX,14.11.2019,MCT,GGG,CGP,CONFIRMED,XX
XX,06.07.2019,CAI,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,LLW,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,PNH,CONFIRMED,XX
XX,06.07.2019,BOS,GGG,SEZ,CONFIRMED,XX
XX,06.03.2020,SEA,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,VCE,GGG,LAX,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,EWR,CONFIRMED,XX
XX,06.07.2019,KAN,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,LAX,CONFIRMED,XX
XX,06.03.2020,PXX,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,CCJ,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,SIN,GGG,KAN,CONFIRMED,XX
XX,06.07.2019,TPE,GGG,JIB,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,MAN,CONFIRMED,XX
XX,06.07.2019,MCT,GGG,BHX,CONFIRMED,XX
XX,29.07.2019,LCA,GGG,MEL,CONFIRMED,XX
XX,06.07.2019,KBP,GGG,SGN,CONFIRMED,XX
XX,04.03.2020,BUD,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,MEX,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,BLQ,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,JNB,GGG,DXB,CONFIRMED,XX
XX,06.07.2019,TRV,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,RGN,CONFIRMED,XX
XX,12.12.2019,MRU,GGG,SYD,CONFIRMED,XX
XX,06.07.2019,AMM,GGG,AGT,CONFIRMED,XX
XX,25.02.2020,CPH,GGG,SZG,CONFIRMED,XX
XX,06.03.2020,BAH,GGG,VCP,CONFIRMED,XX
XX,14.02.2020,OSL,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,MLE,GGG,BOS,CONFIRMED,XX
XX,06.07.2019,BOS,GGG,BCN,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,CGO,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,PER,CONFIRMED,XX
XX,06.07.2019,BEY,GGG,GLA,CONFIRMED,XX
XX,06.07.2019,CKY,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,CKY,GGG,CHC,CONFIRMED,XX
XX,06.07.2019,LIS,GGG,PRG,CONFIRMED,XX
XX,14.11.2019,COK,GGG,CPH,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,MMX,GGG,EBL,CONFIRMED,XX
XX,06.07.2019,DAR,GGG,HKT,CONFIRMED,XX
XX,23.01.2020,DME,GGG,SAW,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,DMM,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,ABJ,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,CDG,CONFIRMED,XX
XX,23.01.2020,DME,GGG,VCP,CONFIRMED,XX
XX,06.07.2019,AUH,GGG,BHX,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,MED,GGG,PER,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,NCL,GGG,LLW,CONFIRMED,XX
XX,06.07.2019,EWR,GGG,OUA,CONFIRMED,XX
XX,06.07.2019,KBP,GGG,EBL,CONFIRMED,XX
XX,06.07.2019,PVG,GGG,VCE,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,MAA,CONFIRMED,XX
XX,28.07.2019,NRT,GGG,FRA,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,MED,GGG,KHI,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,LOS,CONFIRMED,XX
XX,06.07.2019,NRT,GGG,KUL,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,MED,CONFIRMED,XX
XX,06.07.2019,DUS,GGG,AKL,CONFIRMED,XX
XX,06.07.2019,SEZ,GGG,RGN,CONFIRMED,XX
XX,10.01.2020,CGP,GGG,GRZ,CONFIRMED,XX
XX,06.07.2019,GLA,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,PER,CONFIRMED,XX
XX,06.07.2019,SEA,GGG,ISB,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,NGO,CONFIRMED,XX
XX,06.07.2019,MEX,GGG,ARN,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,HKG,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,CGK,CONFIRMED,XX
XX,06.07.2019,BSL,GGG,SAW,CONFIRMED,XX
XX,25.10.2019,LAD,GGG,YYZ,CONFIRMED,XX
XX,20.03.2020,DFW,GGG,ABJ,CONFIRMED,XX
XX,06.07.2019,LLW,GGG,LCK,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,ZAZ,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,AUH,CONFIRMED,XX
XX,06.07.2019,LAD,GGG,STN,CONFIRMED,XX
XX,22.09.2019,AMS,GGG,VIE,CONFIRMED,XX
XX,25.10.2019,DUB,GGG,HEL,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,BOS,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,ATH,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,PER,CONFIRMED,XX
XX,06.07.2019,DAR,GGG,LHR,CONFIRMED,XX
XX,12.12.2019,KHI,GGG,RUH,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,LAX,CONFIRMED,XX
XX,06.07.2019,MNL,GGG,PER,CONFIRMED,XX
XX,30.10.2019,ORD,GGG,DOH,CONFIRMED,XX
XX,07.07.2019,NCE,GGG,GOT,CONFIRMED,XX
XX,06.07.2019,CRK,GGG,JNB,CONFIRMED,XX
XX,06.07.2019,BHX,GGG,BLR,CONFIRMED,XX
XX,06.07.2019,LIS,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,CCJ,GGG,MUC,CONFIRMED,XX
XX,28.07.2019,CDG,GGG,FRA,CONFIRMED,XX
XX,04.03.2020,SYD,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,MXP,GGG,PVG,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,DOH,CONFIRMED,XX
XX,23.01.2020,CMB,GGG,DME,CONFIRMED,XX
